class,class_name,dataset,width,height,brightness,contrast,sharpness,r_mean,g_mean,b_mean,r_std,g_std,b_std
0,Normal,ODIR,512,512,56.372371673583984,34.32379497788851,199.27891539037228,73.65349197387695,53.66094207763672,24.944828033447266,43.3480675687218,33.063232866828706,24.103046057574748
0,Normal,ODIR,512,512,85.83224487304688,50.402423249395746,259.83445033058524,132.8402557373047,71.60066986083984,35.79711151123047,76.83934964753338,43.1467397243787,21.500411200280436
0,Normal,ODIR,512,512,73.15316009521484,44.63616831908674,396.2411185721721,108.8879623413086,63.672183990478516,28.176647186279297,65.88277455886157,39.615988498206434,17.46675450577992
0,Normal,ODIR,512,512,54.6796875,25.062746270318254,56.91980467736721,75.260986328125,48.95188522338867,30.084823608398438,38.2205227411881,21.99680965251384,13.856019636792697
0,Normal,ODIR,512,512,54.47005081176758,31.23472263702913,160.51771161948272,79.24010848999023,51.75137710571289,3.5825271606445312,45.37030122041563,30.213288343408017,6.756742319357558
0,Normal,ODIR,512,512,60.767372131347656,37.84004788737028,118.8577955639339,98.11996459960938,49.422725677490234,21.150753021240234,58.62555293664745,33.46647325162508,18.948048830999163
0,Normal,ODIR,512,512,75.45639038085938,47.473549694422616,163.02024071640335,110.1913948059082,63.5870246887207,45.37453842163086,66.37680034454205,42.05366578450657,28.63188413067386
0,Normal,ODIR,512,512,63.79389953613281,30.16329059879295,90.16246730252169,88.21436309814453,56.311927795410156,38.232574462890625,41.263713710887764,27.774474591671744,17.296724412893845
0,Normal,ODIR,512,512,103.39066314697266,59.518903091687825,551.854460803559,135.20899200439453,97.17413330078125,51.883338928222656,76.70347462817425,57.34065242916026,30.551314681907954
0,Normal,ODIR,512,512,86.62222290039062,48.384533082423395,244.72968269133708,121.95748901367188,74.92460632324219,54.12681198120117,68.7685690548359,41.962606674089315,29.93726690527712
0,Normal,ODIR,512,512,108.53207397460938,57.590581924048,813.5188547471624,147.01093673706055,99.52408981323242,53.89915466308594,74.53718958815146,54.777387549149395,32.902262479023086
0,Normal,ODIR,512,512,67.19195938110352,43.76329324290409,152.5756663732318,96.11971282958984,59.497432708740234,30.86910629272461,58.96070947447918,40.628097757505095,24.19469489944217
0,Normal,ODIR,512,512,56.979103088378906,32.488429168102044,177.4505540393293,95.25396728515625,48.08409881591797,2.451709747314453,55.678445574409004,27.333626192102127,4.125293464020292
0,Normal,ODIR,512,512,88.62312698364258,50.99008897072051,249.80922314290365,111.06346893310547,82.37869262695312,61.85434341430664,64.05669579996518,47.57482679942069,35.28520378587952
0,Normal,ODIR,512,512,118.77063369750977,65.65080221612317,478.60877171880566,147.67470932006836,110.4209976196289,85.91997909545898,81.51936579452554,61.326131967164464,47.5329402706404
0,Normal,ODIR,512,512,97.20547103881836,59.85401965319969,402.2913397138327,132.34701919555664,88.9678726196289,47.37783432006836,81.02887529066443,56.059212899291325,31.028864290762826
0,Normal,ODIR,512,512,54.212345123291016,43.24577235066,331.58606718829833,59.43340301513672,58.31785583496094,19.412490844726562,42.407568525528184,48.36864194976602,28.102138640175582
0,Normal,ODIR,512,512,62.82878875732422,49.48769740944806,293.0289415195439,81.76195907592773,58.96943664550781,33.0172233581543,57.73764351794277,50.591496705511915,35.165030546102564
0,Normal,ODIR,512,512,24.001243591308594,17.787321328074885,16.576451960820123,40.579261779785156,19.508075714111328,3.701824188232422,28.378527525293823,15.277434502339432,4.791144247531857
0,Normal,ODIR,512,512,78.979736328125,47.3558892572253,152.82226168979832,108.92995834350586,72.33463668823242,34.50672912597656,64.71106645154661,43.86230953240635,21.3516638122966
0,Normal,ODIR,512,512,51.09026336669922,31.764538428834406,102.2215551656991,78.25702667236328,42.1821174621582,25.648849487304688,48.6001377455745,26.90147129064347,15.796817030743421
0,Normal,ODIR,512,512,85.82466506958008,52.13327941568704,304.42408750759205,105.78383255004883,80.10459899902344,62.91913604736328,64.86949488452771,48.93184966948161,37.56528049255779
0,Normal,ODIR,512,512,88.84028244018555,51.91231199820602,404.19770675744803,133.0707664489746,75.7380485534668,40.24873733520508,77.45026667991921,44.81084074329076,24.99937957619873
0,Normal,ODIR,512,512,72.24933624267578,39.08830392274944,205.9214905402041,109.46889877319336,66.89385604858398,2.1893272399902344,59.961656793823444,36.261480975479536,4.416219268679829
0,Normal,ODIR,512,512,66.20473861694336,43.70795083044093,107.48434300808003,94.98347473144531,59.23540496826172,26.455921173095703,59.04790893562113,40.87500892006353,20.40925449087803
1,Diabetes/DR,APTOS,1050,1050,92.3727619047619,49.40481284256696,41.26878223880458,140.58076462585035,81.62727891156463,21.22092517006803,75.06168410304868,43.580749776697054,16.10740355277931
1,Diabetes/DR,APTOS,2048,1536,43.90113162994385,50.737329600917086,20.893558502197266,65.7795057296753,40.12478256225586,5.911594390869141,73.39071631415614,47.48290854982245,15.18268893507962
1,Diabetes/DR,ODIR,512,512,53.267921447753906,31.67440198982868,180.3738708132296,80.62007904052734,47.124366760253906,13.091094970703125,48.08029286560235,27.931606781935454,13.078658868369486
1,Diabetes/DR,ODIR,512,512,101.55773162841797,53.954365142685106,762.6085028210073,136.05945587158203,93.80205154418945,50.87905502319336,69.075132219539,51.99242878802862,31.25585921874941
1,Diabetes/DR,ODIR,512,512,96.0795783996582,57.96266508146794,247.43036263213435,126.62583541870117,85.89519119262695,68.35694885253906,74.05851182633421,53.41133097534632,41.26294036334275
1,Diabetes/DR,ODIR,512,512,49.67178726196289,31.79416269817671,231.70291135128355,56.547340393066406,53.78484344482422,10.533287048339844,37.15274688431894,34.392440795934824,16.171030692173506
1,Diabetes/DR,ODIR,512,512,68.16540145874023,46.377815484312634,319.1553839682456,93.96336364746094,61.76585388183594,33.391902923583984,59.70830169875744,44.859284610531724,26.448036843056236
1,Diabetes/DR,ODIR,512,512,96.0795783996582,57.96266508146794,247.43036263213435,126.62583541870117,85.89519119262695,68.35694885253906,74.05851182633421,53.41133097534632,41.26294036334275
1,Diabetes/DR,APTOS,819,614,40.06337871321585,26.002881134673437,8.294008106532113,72.09513269936723,29.489643364236198,10.38511850075368,41.90205399179973,22.290015584599924,9.90311931632477
1,Diabetes/DR,ODIR,512,512,91.70590209960938,54.18285529405577,380.1645390640333,117.14678192138672,84.73437118530273,60.8084602355957,69.39114522277886,50.34696269070012,35.853202848966646
1,Diabetes/DR,APTOS,2588,1958,43.55483093179332,16.389944713847264,11.842837723747548,69.08903452407829,35.31316356784594,18.991316684374965,29.395000600833356,12.451658122973624,4.575399568621311
1,Diabetes/DR,ODIR,512,512,98.2284049987793,46.664970354659076,163.2020680541027,147.60369110107422,80.58283615112305,59.49515151977539,65.98688901284147,41.58426261539701,29.22015265459383
1,Diabetes/DR,ODIR,512,512,100.74170303344727,59.949725433245746,235.97023763880134,124.90933609008789,91.94747543334961,82.67457962036133,73.21865580810147,55.56624800165714,49.36734978481201
1,Diabetes/DR,APTOS,2416,1736,53.939808915982546,26.725043669055744,12.317242766850377,88.20794477866451,43.140317669072545,19.422772911770988,43.94713953841749,21.746762712445978,9.184087603723343
1,Diabetes/DR,APTOS,2588,1958,78.51460658369815,31.121317196060865,15.52651330916176,94.83596642317099,73.84572841889889,59.773835357026144,42.24175536992976,28.34158704679959,21.143773068270605
1,Diabetes/DR,ODIR,512,512,79.56946563720703,45.99893349077693,290.7130705183372,106.79426193237305,71.0788803100586,51.808074951171875,61.281458998485235,42.00095897274351,30.059101245191925
1,Diabetes/DR,APTOS,2416,1736,73.03335220076602,33.83942369888119,9.629992869682281,126.00431789223914,59.26450725959044,4.627246209982604,58.6405038006809,28.189390590364948,3.3341666717617535
1,Diabetes/DR,APTOS,1050,1050,76.97474557823129,43.525305213866254,54.58750286203713,126.20825578231293,63.17780317460318,18.81277097505669,68.33241341379048,37.2538936600434,18.44882878705893
1,Diabetes/DR,APTOS,3388,2588,43.40222377734672,25.74357264573157,12.402890617007689,71.93757173696052,34.695297431246566,13.196555394163235,43.88710360429712,20.714044410769198,6.702117858602712
1,Diabetes/DR,APTOS,2416,1736,71.96005866229743,37.89290982208525,9.874749887976083,114.07680674344616,59.36367357974486,25.964219908749655,58.00516689881314,32.888058275875345,14.411100763079538
1,Diabetes/DR,APTOS,2416,1736,90.25556271362957,40.59198522953751,6.403720776560505,156.79695201155127,73.26228060052797,3.108234847560045,70.76458233695439,33.649086314221435,4.056860215739058
1,Diabetes/DR,ODIR,512,512,102.89712905883789,60.16963251862722,306.5264243858255,129.10233688354492,95.95907974243164,69.76506042480469,74.77227776840947,56.81102023232764,40.669832090122775
1,Diabetes/DR,APTOS,1050,1050,81.01811519274376,45.65437677819429,48.86150586124587,137.38502040816326,65.54869659863945,12.951842176870748,73.85593988527566,38.97786541564458,17.83382312528586
1,Diabetes/DR,APTOS,1050,1050,59.1249179138322,32.46963282564594,44.047705397565,117.24954376417233,39.965428571428575,5.507001360544217,62.21801438734864,24.080572335391032,6.780524796343596
1,Diabetes/DR,ODIR,512,512,66.22006607055664,45.73026911641774,86.10387862141943,80.41767501831055,63.4816780090332,43.059078216552734,55.59423489439697,44.87149705734088,32.03200361487587
1,Diabetes/DR,ODIR,512,512,95.3213996887207,52.736144939627145,192.68240602545848,120.67253494262695,89.56641387939453,58.36097717285156,57.6740371821194,54.56875870662694,38.720397246786376
1,Diabetes/DR,ODIR,512,512,69.81024169921875,41.0463136987005,117.11744594573975,108.67572784423828,57.7617301940918,29.790424346923828,62.29183555857459,35.125968101418195,18.34146370341459
1,Diabetes/DR,APTOS,2416,1736,82.50418389690847,38.00584499507013,8.7856053237677,138.02417876598406,68.46942593729972,8.807003568758201,62.36685999055492,34.88122528661935,7.576780000672648
1,Diabetes/DR,APTOS,2588,1958,43.06911880558182,23.16855041631664,11.77758528005088,60.41715417113321,37.99855583955492,23.716260559855893,36.981540811299425,19.26581104681865,8.690825710206664
1,Diabetes/DR,APTOS,1050,1050,95.97667392290249,53.520425949002004,52.22377574528803,151.49905850340136,81.11195555555555,27.040682086167802,80.18829017506079,47.30666810672124,31.573206232034554
1,Diabetes/DR,APTOS,2416,1736,79.89956787697989,36.494048375950946,13.903506907341965,117.26266685041352,69.68816687711723,34.115515419476914,53.27363173708839,32.58734266635739,15.35777788176838
1,Diabetes/DR,APTOS,1050,1050,76.54698321995465,43.2747902535484,55.39710391526163,127.78647437641723,64.16626303854875,5.9773124716553285,69.63676350389837,37.706190354756515,13.04419285974511
1,Diabetes/DR,APTOS,819,614,47.01442133689691,50.75823353839434,26.534269566842855,75.10801088162651,41.03792063889784,4.092310874069832,80.54539657636462,44.80016293298747,9.226861017887293
1,Diabetes/DR,APTOS,2588,1958,60.95120600619185,24.90379028753509,4.478039599936751,73.0555863630838,57.45573070019087,47.130659024996326,33.46549204993883,23.30370704039683,15.104572830777963
1,Diabetes/DR,APTOS,2416,1736,82.34709463789788,42.43352130681487,10.02428700983047,122.71125770592364,72.03407725379192,29.462745483260598,60.922889869880656,38.926623371610404,15.620504227841295
1,Diabetes/DR,ODIR,512,512,88.77228546142578,52.35298866143864,405.70355267770356,116.7254638671875,79.2347412109375,64.56671142578125,67.89666779263487,47.47362263625859,39.408419585220756
1,Diabetes/DR,ODIR,512,512,49.40009689331055,31.010785942115234,89.80923867713136,83.17495727539062,39.35089111328125,12.508163452148438,51.69064619494429,25.05467925021027,10.352266804277953
1,Diabetes/DR,ODIR,512,512,114.12731552124023,66.58900260295422,397.4452779475687,146.27063369750977,104.8810920715332,77.3224105834961,84.68172540195096,62.08104203773265,44.9971974878695
1,Diabetes/DR,ODIR,512,512,63.155765533447266,40.60143944889721,262.56640831437835,97.81682205200195,52.440608978271484,27.308387756347656,61.384217573594,34.75177279231221,18.712045867342766
1,Diabetes/DR,APTOS,1050,1050,81.81449160997732,44.656361266937296,43.20036822509141,139.03535419501134,63.30577414965986,27.14995192743764,74.50853840166306,35.18300657423277,19.741300782783497
1,Diabetes/DR,ODIR,512,512,72.51908874511719,45.39015741072287,78.3759496249113,131.92322158813477,53.68758773803711,13.803909301757812,81.86939868388174,34.282724124394875,9.699660445443982
1,Diabetes/DR,APTOS,2416,1736,65.2415866668447,33.00078336998474,8.73905624121379,110.32122114093448,52.947514839625235,9.91736040643025,55.098741928990144,28.28660028420621,5.350845813340835
1,Diabetes/DR,APTOS,1050,1050,49.57601904761905,27.900056872439368,40.81707250156549,96.91417324263038,34.72660952380952,2.0238367346938775,53.15021287827373,21.03957595850595,3.434001991635977
1,Diabetes/DR,APTOS,640,480,92.95740559895833,19.37696559688956,42.18417151810327,161.78106119791667,74.64675455729167,6.738665364583333,31.79193090217142,16.888374894864736,5.494117217533523
1,Diabetes/DR,APTOS,2416,1736,55.53244761307108,27.679939224034957,9.965092308374237,98.5582500591296,43.15634966200751,6.1500452055421615,48.37423948792101,22.651318269762307,3.9114270642459847
1,Diabetes/DR,APTOS,1050,1050,87.90229931972789,47.69037282323605,55.02868014327033,143.56442811791382,71.54643537414967,26.135326984126984,77.22032828678148,39.09944346897654,20.740792574779846
1,Diabetes/DR,ODIR,512,512,64.10832977294922,40.836023986087625,228.65265999267285,88.14447021484375,58.77560806274414,28.386943817138672,53.097744998501305,39.949073110103505,20.10979113063045
1,Diabetes/DR,APTOS,2048,1536,52.766262690226235,57.2363672725555,22.54008674621582,73.55594571431477,49.030418395996094,17.391226450602215,78.67633865884248,53.997311729239534,23.771527881624962
1,Diabetes/DR,ODIR,512,512,129.97335052490234,66.92203956034817,131.94652042206144,200.09863662719727,108.78731155395508,55.13451385498047,96.48824492793938,60.96307726931683,34.96202811085038
1,Diabetes/DR,APTOS,3388,2588,66.30094966506024,39.541555401454715,14.169101690333516,98.47795622425909,56.71147976128129,31.052539967409295,58.39240493199211,34.28740390938091,18.133636919790902
1,Diabetes/DR,APTOS,1050,1050,83.78492517006802,45.450165631925444,47.464945531872026,136.3537052154195,69.80674739229025,17.910526077097504,73.26614514626368,38.30591045620236,17.22366743875134
1,Diabetes/DR,ODIR,512,512,91.60998916625977,43.02119494241128,175.42264104458445,120.79098892211914,83.32556533813477,57.65079116821289,54.32796796454994,41.140407267629186,29.085267261401324
1,Diabetes/DR,ODIR,512,512,67.32925796508789,41.2818958197767,120.36550027591875,106.2872428894043,55.57491683959961,25.547435760498047,62.51830340806777,35.80474560298111,16.783375768306236
1,Diabetes/DR,ODIR,512,512,99.85053253173828,72.12675454279984,542.4858127912593,120.73187637329102,95.05482482910156,69.65766143798828,82.56256647318743,71.90339341459153,51.96961681137233
1,Diabetes/DR,ODIR,512,512,73.32923889160156,42.099301886931606,253.23213577152637,87.87151336669922,70.26436996459961,50.91161346435547,51.17133171203491,40.41451657958335,28.991827640930644
1,Diabetes/DR,ODIR,512,512,62.39671325683594,39.22165970827265,109.55534128448926,88.96977615356445,55.06996536254883,30.427867889404297,54.57499523910609,35.256063373522,20.898817356901255
1,Diabetes/DR,ODIR,512,512,103.68842697143555,62.69664227348001,672.7877425998449,122.64916610717773,97.56344223022461,85.49985122680664,72.58874182193685,60.42537661163266,52.19348563379169
1,Diabetes/DR,APTOS,2588,1958,71.39459207499688,39.66394160192218,16.27072581343938,77.702220352282,69.48306199904327,64.75382629500815,45.63922671324301,38.27826628192039,35.26655464656183
1,Diabetes/DR,ODIR,512,512,85.96356582641602,55.4675978168053,234.67143236100674,112.46084213256836,77.68832015991211,59.04615020751953,72.40528749907375,51.0387539393492,35.960667192657326
1,Diabetes/DR,APTOS,1050,1050,80.9758439909297,43.904398518041326,45.09918629326339,137.82204081632653,67.2626068027211,2.7733260770975057,73.47550198367777,37.42860522266799,8.05553684169835
1,Diabetes/DR,APTOS,1050,1050,76.18371065759638,41.436482989065674,40.06680323618165,135.40854784580497,60.493933786848075,1.9346213151927438,72.49457950958954,33.8508416402657,5.5876112967877525
1,Diabetes/DR,ODIR,512,512,78.7667236328125,50.356202082553764,408.1627424386679,109.36578750610352,72.60905456542969,30.116954803466797,69.2205770626507,47.54615285607535,19.122172954043336
1,Diabetes/DR,ODIR,512,512,117.65111541748047,75.63783868217014,670.0124053786858,141.64464569091797,112.62925720214844,80.48440551757812,88.57432201199646,74.16609723230611,53.15062041076682
1,Diabetes/DR,APTOS,3216,2136,97.9562465353476,56.84645116665006,3.94997289054036,156.67013626856354,82.82247470512606,21.578361120427825,90.61342916129126,48.958505925174165,11.906701628605488
1,Diabetes/DR,ODIR,512,512,74.66190719604492,42.137019049497795,196.9498632853938,109.0202751159668,71.16974258422852,2.5213890075683594,62.07447904437351,40.185365894386166,4.018323923467336
1,Diabetes/DR,ODIR,512,512,82.2529525756836,48.387135985444,453.8752857297659,111.45265197753906,74.28825759887695,46.58683776855469,66.37657000784664,43.712518421135,27.093720096631408
1,Diabetes/DR,APTOS,2416,1736,81.52731525811029,36.828468763472245,8.344857957292838,133.305621652501,69.23135009117405,8.547830610827967,60.12472849666139,32.31766367629244,5.872586648890215
1,Diabetes/DR,ODIR,512,512,40.282508850097656,34.63258438277297,110.78417166671716,55.465972900390625,36.51609420776367,19.82152557373047,50.14716404565685,31.2016640401897,16.007664977793517
1,Diabetes/DR,ODIR,512,512,85.68596649169922,48.12201299472673,229.36369999031012,152.97490692138672,63.46164321899414,23.68362045288086,83.55942255115824,39.633973574155824,17.74311474030101
1,Diabetes/DR,APTOS,3216,2136,73.51044461680362,44.412840421477114,5.706255409520306,108.69445157755231,63.89490501029497,30.217051592459054,66.24034612262896,39.07872447553953,17.47478750603488
1,Diabetes/DR,APTOS,3216,2136,85.38237621583096,52.393921487201894,4.33190743773314,124.00543630163787,73.59910099549072,44.1613066456109,73.21116231234147,47.482287922763305,27.934567135929637
1,Diabetes/DR,APTOS,819,614,49.99285296679434,37.5781959669698,12.688853159422218,83.98243866159176,38.91879745299941,17.71199086834266,50.59610537789305,36.30887872131318,22.26904142468372
1,Diabetes/DR,APTOS,2588,1958,51.603607164677705,24.930520265739478,13.091150440963029,61.220755849658914,48.73008960978066,41.14964722858546,31.70162053790734,23.266180746876685,17.493219501445054
1,Diabetes/DR,APTOS,2588,1958,86.07965359883677,33.022004370084154,15.650276951208086,99.98797131571344,81.3284442772725,74.0420010325017,42.63323899036306,31.407841494653614,26.88545360230788
1,Diabetes/DR,APTOS,819,614,47.10105276554788,31.291183770313882,10.974443391586282,79.53526983331544,36.26038348188185,17.81000306244606,45.80315913410465,28.599029829351586,16.98039185160866
1,Diabetes/DR,APTOS,2588,1958,52.521783772988556,24.25999225482311,12.552672582357035,66.11886932380611,48.108771449275594,39.569892984514055,32.18082331851489,22.591145040857462,15.057122797367716
1,Diabetes/DR,APTOS,2416,1736,86.50589650982695,40.56135351964386,8.71009585663529,140.69631365016633,74.42400247390667,6.147706486327707,65.20654418960935,36.45074384502539,5.514732538677391
1,Diabetes/DR,APTOS,2588,1958,81.04759592082891,36.36462263024468,16.218404895384047,94.69905555301202,77.23574488524865,64.88661130257826,48.911710056187495,33.63145162360762,28.536621019958172
1,Diabetes/DR,APTOS,2416,1736,63.45481853885006,29.15981301160418,10.767177628787357,110.58776551103244,49.86671327097385,9.43616505363628,50.441257540535375,23.93673945294855,4.452444530663345
1,Diabetes/DR,ODIR,512,512,124.96894073486328,66.56008649193043,829.1301750316634,156.7799301147461,122.72415924072266,52.98492431640625,78.29135789420162,67.67914003306895,35.51709907293629
1,Diabetes/DR,ODIR,512,512,40.56822967529297,24.54267713517434,70.5840398598084,65.73123931884766,32.9749755859375,13.663192749023438,39.8270657055701,20.11134755190233,10.299121407044257
1,Diabetes/DR,ODIR,512,512,70.70984649658203,37.22122895662009,67.0177578215953,96.26588439941406,65.96282577514648,27.98630142211914,52.45826456861303,34.12749255441091,16.87019763665772
1,Diabetes/DR,ODIR,512,512,113.0885009765625,65.19605257621062,707.9640576688107,176.5203628540039,101.60797500610352,5.992610931396484,98.86572471552294,61.14942259394891,11.746830401121406
1,Diabetes/DR,ODIR,512,512,71.6239242553711,46.735954345081396,194.58594125321542,91.37710952758789,66.31547164916992,47.07943344116211,58.38342201802928,44.11366173027435,31.96301701141843
1,Diabetes/DR,ODIR,512,512,102.43640899658203,60.58914766545955,297.1064109068684,133.43513870239258,93.69976806640625,66.05216217041016,77.25471480128377,56.67110395416439,39.59221579282738
1,Diabetes/DR,ODIR,512,512,103.79302978515625,60.30138363947828,551.0259318193421,134.5123062133789,97.51885604858398,55.48042678833008,75.94724355722472,58.09866710435746,34.36043712130591
1,Diabetes/DR,APTOS,2048,1536,48.41230773925781,52.5844406969448,20.176212310791016,70.36817232767741,43.972358067830406,13.594245274861654,76.0293966415367,48.07259211820362,16.680943844017424
1,Diabetes/DR,APTOS,1050,1050,88.12851700680272,47.13418933711915,48.21319465012951,135.300379138322,75.6576761904762,28.44215873015873,71.5808995161968,40.75517729181701,19.559903789306166
1,Diabetes/DR,APTOS,2416,1736,78.60500012398144,36.38417381453707,7.906597380613588,132.4794634273812,65.15676285401472,6.105467438657796,59.99468082732365,31.786695388059766,4.45148220860948
1,Diabetes/DR,APTOS,2416,1736,90.06778637806329,41.71101691574463,9.539802566528309,138.54845409443953,76.61825326357311,31.64566508415479,63.10182440289841,36.65597402650171,14.97431590744029
1,Diabetes/DR,ODIR,512,512,59.314292907714844,42.43599015786729,251.53540018800413,87.84507369995117,51.94359588623047,22.403362274169922,56.72933997218878,41.23266144731124,19.747269634993934
1,Diabetes/DR,APTOS,2144,1424,61.65645667816116,36.576819693406286,19.99029136506255,101.73612242946083,50.01005713619403,16.426915850872046,60.73654337224856,30.13719602744469,8.675632390843449
1,Diabetes/DR,ODIR,512,512,95.57646942138672,56.11181435080855,339.2001029657986,123.31941604614258,88.09669494628906,61.2863883972168,71.64535966306242,52.63629445911517,34.87391920109474
1,Diabetes/DR,ODIR,512,512,71.06027603149414,46.05572677683375,103.31291940715164,102.28271865844727,60.85407257080078,41.683292388916016,64.56932481946713,40.7844819613696,26.242924707404573
1,Diabetes/DR,APTOS,1050,1050,77.87289795918367,43.48615761398259,47.63253013762785,136.58763265306123,61.38615963718821,8.950219501133788,73.57665069074105,35.995437365311936,12.852322443695428
1,Diabetes/DR,APTOS,1050,1050,77.65166530612245,42.743142441248196,56.57601142756359,129.2720081632653,64.04990476190476,12.18912380952381,68.9478905453393,36.35562424545402,15.370794020761002
1,Diabetes/DR,APTOS,2416,1736,75.43199736968596,34.93795461886363,10.878342728608057,120.75686976416821,65.08959423734245,9.428126287499618,56.34120750088951,31.061888477485756,5.397950107511452
1,Diabetes/DR,ODIR,512,512,88.87936401367188,56.50691825599206,358.03156661811227,111.7573356628418,83.90958404541016,54.431156158447266,68.98687504299595,54.87974819629682,36.72541887864727
1,Diabetes/DR,APTOS,2588,1958,55.02242139015145,19.592057233580036,13.480645329170576,66.89750368243152,51.73279874268447,40.85392626927455,28.76560048741608,17.664408653158738,12.449566819023998
1,Diabetes/DR,APTOS,3388,2588,59.76902534903624,34.64471578567276,12.106657567144754,103.97031983051373,46.25164880959984,13.206469464917546,60.83886866996455,27.166455445513225,6.784496191019787
1,Diabetes/DR,APTOS,1050,1050,82.5167156462585,44.8337916264906,56.523088914618086,133.11418684807256,71.80534512471655,5.078484353741497,71.01596298404984,39.794365748271375,10.779192596882426
1,Diabetes/DR,ODIR,512,512,100.94723510742188,66.9334627860872,468.3831404885277,127.04498291015625,94.02395248413086,68.09061431884766,82.2468614428503,64.62097127674906,43.7208419658121
1,Diabetes/DR,APTOS,2416,1736,85.1921338064974,38.86496152222372,9.721836893168685,136.90235984374524,73.07480110515152,11.491554002502518,62.17213265457948,34.21213316984269,6.42707406608254
1,Diabetes/DR,APTOS,1050,1050,72.72983401360544,42.748503710930855,61.57921139615697,127.3850693877551,56.963179138322,10.615281632653062,70.49624790534703,35.90493255305058,16.227898123050675
1,Diabetes/DR,APTOS,819,614,47.76103176591776,51.339723443388,44.524891322936924,72.73207574184772,43.02583391997073,6.556973428308933,78.11840566326528,46.411821415467706,9.51184235004117
1,Diabetes/DR,APTOS,2048,1536,52.71000321706136,57.45726611500533,22.461726506551106,76.06804052988689,48.95217259724935,10.675643920898438,81.28705002937038,54.10672459776027,16.729755710944076
1,Diabetes/DR,APTOS,1050,1050,79.74125170068027,43.04606565752527,40.521676892879796,140.29255691609978,63.986904308390024,2.398568707482993,74.18610460573657,35.87770114412593,7.323706243709225
1,Diabetes/DR,APTOS,3216,2136,79.84185171986509,46.50590554852681,3.827750580595248,128.87524383583022,65.82406276785548,22.82012048838206,75.16783462291588,38.907468594878274,12.732976547504173
1,Diabetes/DR,ODIR,512,512,85.52217864990234,39.48036193637931,292.9260406009271,119.1685905456543,74.2509880065918,55.18669509887695,57.45109887398801,35.17623581462662,30.329724132716187
1,Diabetes/DR,ODIR,512,512,141.0368309020996,77.619968107415,587.7819753514923,195.44928359985352,128.66075897216797,62.014991760253906,106.04189569720407,72.57484380448064,34.987471004602575
1,Diabetes/DR,ODIR,512,512,110.54367446899414,68.09303107463985,637.7484752906021,139.16420364379883,106.54884338378906,55.862911224365234,80.16430934918398,68.15581910356849,43.52838219262792
1,Diabetes/DR,APTOS,3388,2588,88.21153210987411,51.226626099014126,11.562682817624708,118.4546648640807,80.54126939521066,48.154451842944184,67.78199192112878,47.70589961260428,28.700048944370554
1,Diabetes/DR,ODIR,512,512,80.33180618286133,45.69704070104584,93.33096848608693,111.1903076171875,70.05925750732422,52.29890060424805,60.08640158866738,42.03893561990672,32.329615925169385
1,Diabetes/DR,APTOS,3216,2136,85.83578566670393,50.177686330047294,3.733589454379714,133.31237990175526,74.33005647092254,19.886721734259414,77.60701006785273,44.47494069223992,11.318131824074825
1,Diabetes/DR,APTOS,1050,1050,88.54375419501133,47.45122937786382,52.68405702245957,148.8136126984127,73.58806167800454,7.736260317460317,78.35898196334374,40.20308296148428,12.790831630748553
1,Diabetes/DR,ODIR,512,512,76.36494445800781,54.29461890032325,348.4264120787702,98.91852569580078,70.81808090209961,45.739376068115234,64.7527640757027,53.661537632736014,37.28644969520316
1,Diabetes/DR,ODIR,512,512,93.64580535888672,50.40509955279043,493.4095987677574,126.52377700805664,86.1788444519043,45.73268508911133,66.56321464614587,47.65903689323243,25.590809926957462
1,Diabetes/DR,ODIR,512,512,87.66137313842773,49.228426528638764,213.65272587299114,116.44341278076172,78.71272277832031,58.16869354248047,66.01244816532103,44.259553717497255,32.23073126648112
1,Diabetes/DR,APTOS,1050,1050,74.19285714285714,41.45445123519168,64.38373532246011,121.64202993197279,63.448742857142854,5.129545578231292,65.48628992805678,36.678442220543054,12.35370488122357
1,Diabetes/DR,APTOS,2416,1736,56.944557882168034,28.28369419914418,12.956475120625585,88.59193009544664,48.22821073793756,18.550589913251137,44.24712943853745,24.369067980051472,9.035170009557582
1,Diabetes/DR,ODIR,512,512,63.043609619140625,35.87688584397708,292.00910700293025,103.43273162841797,50.627281188964844,20.894302368164062,58.94105254645159,29.04809168102928,12.403391523472523
1,Diabetes/DR,APTOS,3216,2136,37.46313944672704,23.77997739058567,4.967418729152144,73.79774916964801,25.42872103667058,3.997824110952727,47.40780738396774,16.209961512407006,2.9605367962681086
1,Diabetes/DR,APTOS,2048,1536,22.823458989461262,26.07949635911249,29.928688685099285,36.74921671549479,19.968688646952312,1.0228363672892253,41.23523374680194,23.14163730510262,4.625025654760569
1,Diabetes/DR,APTOS,1050,1050,77.14265124716553,40.917295422359466,44.45655783240604,126.48113197278911,65.32031927437642,8.544925170068026,67.2410706916667,34.75722090568048,9.791154685417114
1,Diabetes/DR,APTOS,3216,2136,71.74162252874206,42.28391212287184,4.0256502163213685,121.54170655384128,57.72009772066633,12.856962408230384,72.08670197431756,34.56674043033148,7.272696241259733
1,Diabetes/DR,APTOS,2588,1958,47.07973924595801,22.198170887122686,12.557342127572939,52.69640009756667,45.11643469584615,42.561092446792216,26.98904249118762,20.96410383381769,17.132204566577585
